date,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4
2009-11-20,71.5,71.5,,,,,,,,,,,,
2009-11-23,71.5,71.5,,,,,,,,,,,,
2009-11-24,71.5,71.5,,,,,,,,,,,,
2009-11-25,71.5,71.5,,,,,,,,,,,,
2009-11-26,71.5,71.5,,,,,,,,,,,,
2009-11-27,71.5,71.5,,,,,,,,,,,,
2009-11-30,71.5,71.5,,,,,,,,,,,,
2009-12-01,71.5,71.5,,,,,,,,,,,,
2009-12-02,71.5,71.5,,,,,,,,,,,,
2009-12-03,71.5,71.5,,,,,,,,,,,,
2009-12-04,71.5,71.5,,,,,,,,,,,,
2009-12-07,101.0,71.5,,,,,,,,,,,,
2009-12-08,101.0,71.5,,,,,,,,,,,,
2009-12-09,101.0,71.5,,,,,,,,,,,,
2009-12-10,101.0,71.5,,,,,,,,,,,,
2009-12-11,101.0,71.5,,,,,,,,,,,,
2009-12-14,101.0,71.5,,,,,,,,,,,,
2009-12-15,101.0,71.5,,,,,,,,,,,,
2009-12-16,101.0,71.5,,,,,,,,,,,,
2009-12-17,101.0,71.5,,,,,,,,,,,,
2009-12-18,101.0,71.5,,,,,,,,,,,,
2009-12-21,101.0,71.5,,,,,,,,,,,,
2009-12-22,101.0,71.5,,,,,,,,,,,,
2009-12-23,101.0,71.5,,,,,,,,,,,,
2009-12-24,101.0,71.5,,,,,,,,,,,,
2009-12-29,101.0,71.5,,,,,,,,,,,,
2009-12-30,101.0,71.5,,,,,,,,,,,,
2009-12-31,101.0,71.5,,,,,,,,,,,,
2010-01-05,101.0,71.5,,,,,,,,,,,,
2010-01-06,101.0,71.5,,,,,,,,,,,,
2010-01-07,101.0,71.5,,,,,,,,,,,,
2010-01-08,101.0,71.5,,,,,,,,,,,,
2010-01-11,101.0,71.5,,,,,,,,,,,,
2010-01-12,101.0,71.5,,,,,,,,,,,,
2010-01-13,101.0,71.5,,,,,,,,,,,,
2010-01-14,101.0,71.5,,,,,,,,,,,,
2010-01-15,101.0,71.5,,,,,,,,,,,,
2010-01-18,101.0,71.5,,,,,,,,,,,,
2010-01-19,101.0,71.5,,,,,,,,,,,,
2010-01-20,101.0,71.5,,,,,,,,,,,,
2010-01-21,101.0,71.5,,,,,,,,,,,,
2010-01-22,101.0,71.5,,,,,,,,,,,,
2010-01-25,101.0,71.5,,,,,,,,,,,,
2010-01-26,101.0,71.5,,,,,,,,,,,,
2010-01-27,101.0,71.5,,,,,,,,,,,,
2010-01-28,101.0,71.5,,,,,,,,,,,,
2010-01-29,101.0,71.5,,,,,,,,,,,,
2010-02-01,101.0,71.5,,,,,,,,,,,,
2010-02-02,101.0,71.5,,,,,,,,,,,,
2010-02-03,101.0,71.5,,,,,,,,,,,,
2010-02-04,101.0,71.5,,,,,,,,,,,,
2010-02-05,101.0,71.5,,,,,,,,,,,,
2010-02-08,101.0,71.5,,,,,,,,,,,,
2010-02-09,101.0,71.5,,,,,,,,,,,,
2010-02-10,101.0,71.5,,,,,,,,,,,,
2010-02-11,101.0,71.5,,,,,,,,,,,,
2010-02-12,101.0,71.5,,,,,,,,,,,,
2010-02-15,101.0,71.5,,,,,,,,,,,,
2010-02-16,101.0,71.5,,,,,,,,,,,,
2010-02-17,101.0,71.5,,,,,,,,,,,,
2010-02-18,101.0,71.5,,,,,,,,,,,,
2010-02-19,101.0,71.5,,,,,,,,,,,,
2010-02-22,101.0,71.5,,,,,,,,,,,,
2010-02-23,101.0,71.5,,,,,,,,,,,,
2010-02-24,101.0,71.5,,,,,,,,,,,,
2010-02-25,101.0,71.5,,,,,,,,,,,,
2010-02-26,101.0,71.5,,,,,,,,,,,,
2010-03-01,101.0,71.5,,,,,,,,,,,,
2010-03-02,101.0,71.5,,,,,,,,,,,,
2010-03-03,101.0,71.5,,,,,,,,,,,,
2010-03-04,101.0,71.5,,,,,,,,,,,,
2010-03-05,101.0,71.5,,,,,,,,,,,,
2010-03-08,101.0,71.5,,,,,,,,,,,,
2010-03-09,101.0,71.5,,,,,,,,,,,,
2010-03-10,101.0,71.5,,,,,,,,,,,,
2010-03-11,101.0,71.5,,,,,,,,,,,,
2010-03-12,101.0,71.5,,,,,,,,,,,,
2010-03-15,101.0,71.5,,,,,,,,,,,,
2010-03-16,101.0,71.5,,,,,,,,,,,,
2010-03-17,101.0,71.5,,,,,,,,,,,,
2010-03-18,101.0,71.5,,,,,,,,,,,,
2010-03-19,101.0,71.5,,,,,,,,,,,,
2010-03-22,101.0,71.5,,,,,,,,,,,,
2010-03-23,101.0,71.5,,,,,,,,,,,,
2010-03-24,101.0,71.5,,,,,,,,,,,,
2010-03-25,101.0,71.5,,,,,,,,,,,,
2010-03-26,101.0,71.5,,,,,,,,,,,,
2010-03-29,101.0,71.5,,,,,,,,,,,,
2010-03-30,101.0,71.5,,,,,,,,,,,,
2010-03-31,101.0,71.5,,,,,,,,,,,,
2010-04-01,101.0,71.5,,,,,,,,,,,,
2010-04-06,101.0,71.5,,,,,,,,,,,,
2010-04-07,101.0,71.5,,,,,,,,,,,,
2010-04-08,101.0,71.5,,,,,,,,,,,,
2010-04-09,101.0,71.5,,,,,,,,,,,,
2010-04-12,101.0,71.5,,,,,,,,,,,,
2010-04-13,101.0,71.5,,,,,,,,,,,,
2010-04-14,101.0,71.5,,,,,,,,,,,,
2010-04-15,101.0,71.5,,,,,,,,,,,,
2010-04-16,101.0,71.5,,,,,,,,,,,,
2010-04-19,105.0,71.5,,,,,,,,,,,,
2010-04-20,105.0,71.5,,,,,,,,,,,,
2010-04-21,105.0,71.5,,,,,,,,,,,,
2010-04-22,105.0,71.5,,,,,,,,,,,,
2010-04-23,105.0,71.5,,,,,,,,,,,,
2010-04-26,105.0,71.5,,,,,,,,,,,,
2010-04-27,105.0,71.5,,,,,,,,,,,,
2010-04-28,105.0,71.5,,,,,,,,,,,,
2010-04-29,105.0,71.5,,,,,,,,,,,,
2010-04-30,105.0,71.5,,,,,,,,,,,,
2010-05-03,105.0,71.5,,,,,,,,,,,,
2010-05-04,105.0,71.5,,,,,,,,,,,,
2010-05-05,105.0,71.5,,,,,,,,,,,,
2010-05-06,105.0,71.5,,,,,,,,,,,,
2010-05-07,105.0,71.5,,,,,,,,,,,,
2010-05-10,105.0,71.5,,,,,,,,,,,,
2010-05-11,105.0,71.5,,,,,,,,,,,,
2010-05-12,105.0,71.5,,,,,,,,,,,,
2010-05-13,105.0,71.5,,,,,,,,,,,,
2010-05-14,105.0,71.5,,,,,,,,,,,,
2010-05-17,105.0,71.5,,,,,,,,,,,,
2010-05-18,105.0,71.5,,,,,,,,,,,,
2010-05-19,105.0,71.5,,,,,,,,,,,,
2010-05-20,105.0,71.5,,,,,,,,,,,,
2010-05-21,105.0,71.5,,,,,,,,,,,,
2010-05-24,105.0,71.5,,,,,,,,,,,,
2010-05-25,105.0,71.5,,,,,,,,,,,,
2010-05-26,105.0,71.5,,,,,,,,,,,,
2010-05-27,105.0,71.5,,,,,,,,,,,,
2010-05-28,105.0,71.5,,,,,,,,,,,,
2010-05-31,105.0,71.5,,,,,,,,,,,,
2010-06-01,105.0,71.5,,,,,,,,,,,,
2010-06-02,105.0,71.5,,,,,,,,,,,,
2010-06-03,105.0,71.5,,,,,,,,,,,,
2010-06-04,105.0,71.5,,,,,,,,,,,,
2010-06-07,105.0,71.5,,,,,,,,,,,,
2010-06-08,105.0,71.5,,,,,,,,,,,,
2010-06-09,105.0,71.5,,,,,,,,,,,,
2010-06-10,105.0,71.5,,,,,,,,,,,,
2010-06-11,105.0,71.5,,,,,,,,,,,,
2010-06-14,105.0,71.5,,,,,,,,,,,,
2010-06-15,103.95,71.5,,,,,,,,,,,,
2010-06-16,103.95,71.5,,,,,,,,,,,,
2010-06-17,103.95,71.5,,,,,,,,,,,,
2010-06-18,103.95,71.5,,,,,,,,,,,,
2010-06-21,103.95,71.5,,,,,,,,,,,,
2010-06-22,103.95,71.5,,,,,,,,,,,,
2010-06-23,103.95,71.5,,,,,,,,,,,,
2010-06-24,103.95,71.5,,,,,,,,,,,,
2010-06-25,103.95,71.5,,,,,,,,,,,,
2010-06-28,103.95,71.5,,,,,,,,,,,,
2010-06-29,103.95,71.5,,,,,,,,,,,,
2010-06-30,103.95,71.5,,,,,,,,,,,,
2010-07-01,103.95,71.5,,,,,,,,,,,,
2010-07-02,103.95,71.5,,,,,,,,,,,,
2010-07-05,103.95,71.5,,,,,,,,,,,,
2010-07-06,103.95,71.5,,,,,,,,,,,,
2010-07-07,103.95,71.5,,,,,,,,,,,,
2010-07-08,103.95,71.5,,,,,,,,,,,,
2010-07-09,103.95,71.5,,,,,,,,,,,,
2010-07-12,103.95,71.5,,,,,,,,,,,,
2010-07-13,103.95,71.5,,,,,,,,,,,,
2010-07-14,103.95,71.5,,,,,,,,,,,,
2010-07-15,103.95,71.5,,,,,,,,,,,,
2010-07-16,103.95,71.5,,,,,,,,,,,,
2010-07-19,103.95,71.5,,,,,,,,,,,,
2010-07-20,103.95,70.0,,,,,,,,,,,,
2010-07-21,103.95,70.0,,,,,,,,,,,,
2010-07-22,103.95,70.0,,,,,,,,,,,,
2010-07-23,107.5,70.0,,,,,,,,,,,,
2010-07-26,107.5,70.0,,,,,,,,,,,,
2010-07-27,107.5,70.0,,,,,,,,,,,,
2010-07-28,107.5,70.0,,,,,,,,,,,,
2010-07-29,107.5,70.0,,,,,,,,,,,,
2010-07-30,107.5,70.0,,,,,,,,,,,,
2010-08-02,107.5,70.0,,,,,,,,,,,,
2010-08-03,107.5,70.0,,,,,,,,,,,,
2010-08-04,105.0,70.0,,,,,,,,,,,,
2010-08-05,105.0,70.0,,,,,,,,,,,,
2010-08-06,105.0,70.0,,,,,,,,,,,,
2010-08-09,105.0,70.0,,,,,,,,,,,,
2010-08-10,105.0,70.0,,,,,,,,,,,,
2010-08-11,105.0,70.0,,,,,,,,,,,,
2010-08-12,105.0,70.0,,,,,,,,,,,,
2010-08-13,105.0,70.0,,,,,,,,,,,,
2010-08-16,105.0,70.0,,,,,,,,,,,,
